category,rating,label,text_
Home_and_Kitchen_5,4,OR,"Works well so far. You can get a lot more food in here than I originally thought, so that's a major plus."
Home_and_Kitchen_5,4,OR,"Nice and fluffy towel but not as absorbent as I think they should be, the however was nicely and return the fluffiness."
Home_and_Kitchen_5,5,OR,"Command hooks have come a long way since the white plastic products. The metal hooks are nice, but  a little pricey."
Home_and_Kitchen_5,5,OR,"This brand of microwave container's are Great. Love vent on lid. Handle is very handy, love my food Hot."
Home_and_Kitchen_5,5,OR,Perfect for my Kids play room!! Easy to put together and sturdy!! Came early!! Lays down onto bed very easy for guests!!
Home_and_Kitchen_5,4,OR,"Julienne's zucchini into nice ribbons for ""zoodles"", but frequently the peels get stuck, requiring frequent 'de-gunking'. But works and didn't cost $30!"
Home_and_Kitchen_5,4,OR,"I make eggs with them and they work fine, but you need to put oil on them to keep them from sticking."
Home_and_Kitchen_5,5,OR,"I love the design and it holds quite a number of bags.  It seems to be made very well
and very cute"
Home_and_Kitchen_5,5,OR,Bought for my mom and she loves them. True to the color. I'm going to order the orange for my living room.
Home_and_Kitchen_5,5,OR,The rag was as shown in the pictures. The colors and sizing were very accurate. It matched perfectly with my living room.
Home_and_Kitchen_5,5,OR,Solid metal materials. Pretty easy to assemble. Bought this for my boyfriend and he loves it. All of his shoes fit nicely!
Home_and_Kitchen_5,4,OR,"The clock is very nice, but the color-match is slightly off.  I had expected a darker finish.  Still nice, though."
Home_and_Kitchen_5,5,OR,"I liked that I found 3 different sizes of scoops. I use them for a lot of things. Good price, good value."
Home_and_Kitchen_5,5,OR,Go very well with my existing pans. You can see what you are cooking and they are well made and dishwasher safe.
Home_and_Kitchen_5,5,OR,"Quality Product made with Quality Materials. I won't need to replace this set it is going to last a long, long time"
Home_and_Kitchen_5,5,OR,"as an amputee, I collect all things legless!
this actually is a sturdy, working, cork screw.
bought a second for a pirate loving brother!"
Home_and_Kitchen_5,4,OR,"This is a nice little lamp, but the color in the picture is not accurate; it is not purple, it is fuschia."
Home_and_Kitchen_5,5,OR,Worked great!! A little hard to fold into the box !! But they looked great and stayed put once it was accomplished!
Home_and_Kitchen_5,5,OR,"As described, very nice, warm as well.  Has help up great through several washings and still looks and feels like new."
Home_and_Kitchen_5,2,OR,Colors are off white & a pink red color. Returned it since it clashes with my real white & red kit hen.
Home_and_Kitchen_5,5,CG,"Wow, this thing is everything that a professional blender needs. I will say that it's been one of my favorite"
Home_and_Kitchen_5,5,CG,"Love it. Just what we needed.Great quality and comfortable.  Also, it's been one of my favorite"
Home_and_Kitchen_5,4,CG,Great fun for parties and weekend lunches.  We've had it for a couple of years and it's still
Home_and_Kitchen_5,5,CG,"it was great size, great quality. The only problem is that it's kind of hard to put the bottom on"
Home_and_Kitchen_5,5,CG,I ordered the Zampognaro piece and it arrived with the instructions.  I also ordered the Zampogn
Home_and_Kitchen_5,5,CG,Very happy with this space saver and the quality. I will keep my shelves in order and use them for small
Home_and_Kitchen_5,5,CG,This is just what I needed. The only problem is that it's kind of hard to put the bottom on top
Home_and_Kitchen_5,5,CG,This is very durable and looks great in the kitchen. I will keep my shelves in order and use them for extra
Home_and_Kitchen_5,4,CG,Legs came cracked slightly at first. The pieces were just too thin. I just got a couple of other ones
Home_and_Kitchen_5,5,CG,"excellent product! love that there are two different pieces!Very good quality.Nice, sturdy, and functional."
Home_and_Kitchen_5,3,CG,"Nice, but the larger size is a little too big. I will keep my smaller ones as gifts."
Home_and_Kitchen_5,5,CG,Holds the stack in 60+ degree weather and the tools are included. This is a great product.
Home_and_Kitchen_5,1,CG,"Still haven't figured out how to do it yet, but I will update this if I get one."
Home_and_Kitchen_5,4,CG,Sturdy set!  The color is a nice medium-dark pink.  The opener is strong and sturdy.
Home_and_Kitchen_5,1,CG,"Plastic kinda cheap. The base is a little wide, but I'm happy with it. Very pretty."
Home_and_Kitchen_5,5,CG,Great product! I highly recommend this set!I love these containers.  They work well and look great. 
Home_and_Kitchen_5,5,CG,Bought another king for my daughter. The quality is good but it's not really the best one.
Home_and_Kitchen_5,5,CG,This replaced a Nespresso because it has the same taste. I also love that it's been made in a
Home_and_Kitchen_5,4,CG,"Can't say much about this, it's just a nice set of knives that work well."
Home_and_Kitchen_5,5,CG,"Great sheets!!  Deep pocketed pockets.  Love the colors.  Also, the dimensions are just right."
Home_and_Kitchen_5,5,CG,I ferment and use a LOT of water.  I've also used this for fermenting and using a lot of
Home_and_Kitchen_5,5,CG,Do not let the other reviewers say you can't make this smoothie without using the fruit and the other two reviewers
Home_and_Kitchen_5,5,CG,"It is a beautiful sturdy, sturdy, and very comfortable chair. It is very comfortable and functional."
Home_and_Kitchen_5,4,CG,"A little larger than my old ones, but very comfortable.

The only reason I gave it 4 stars is"
Home_and_Kitchen_5,5,CG,"the candles look very nice and have the quality to them.

The only reason I gave it 4 stars is"
Home_and_Kitchen_5,5,CG,This has been a great purchase. The quality is good and it fits my bag well.
Home_and_Kitchen_5,5,CG,This was a gift but it has been a long time since I received it. I am just glad I got it
Home_and_Kitchen_5,5,CG,"Perfect for my 8 year old daughter and she loves it.

The only reason I gave it 4 stars is"
Home_and_Kitchen_5,5,CG,"Husband does trhe cooking in this cooker, and it is very easy to clean up the mess he has"
Home_and_Kitchen_5,5,CG,Super sharp and the gooey part. Not too sharp. Like the other reviewers.
Home_and_Kitchen_5,5,CG,Fantastic - Love the tubes and the suction cups. I also love that the dimensions are just the right
Home_and_Kitchen_5,5,CG,I am a 37 yr old chef and I have a few of these for my kitchen.  They are so easy
Home_and_Kitchen_5,5,CG,Love these pans they work great. The only problem is that they are small. I have one and a half cup
Home_and_Kitchen_5,3,CG,"Looks nice on the chair, but the design is a bit of a mess. I'm not sure how well it"
Home_and_Kitchen_5,4,CG,These are super cute and look amazing in the kitchen. I will definitely be buying more!I am a big fan
Home_and_Kitchen_5,4,CG,"Works great. Wish it were a little more wide.Very good quality.Nice, sturdy, and functional. "
Home_and_Kitchen_5,5,CG,"Very sturdy, easy to setup, and easy to clean. I will be purchasing more!Very pretty."
Home_and_Kitchen_5,5,CG,I brew my own ginger ale.  It's a good idea to make a small batch of ginger ale before you
Home_and_Kitchen_5,5,CG,Great price on a bed that has the quality and design of a true king size bed.  The color is bright
Home_and_Kitchen_5,5,CG,I love these curtains! They are an elegant design and they are a nice addition to the bedroom.Great product.
Home_and_Kitchen_5,5,OR,Little smaller than I anticipated but it is perfect for what I ordered it for . Very light weight and easy to hang.
Home_and_Kitchen_5,5,OR,"I like these and they have lasted. They are kind of interestingly 'fuzzy' instead of being clear sharp colors, but they look good."
Home_and_Kitchen_5,4,OR,"I have not used it much yet, however the well for catching juices is very deep which is what I was looking for."
Home_and_Kitchen_5,5,OR,"looks good , fits good and the pocket holds the book and the tools that go with my processer. would recomend this !"
Home_and_Kitchen_5,5,OR,Love my set! They reminded my of the cut-co white knife i have. Very sharp. I have already recived compliments on my set.
Home_and_Kitchen_5,3,OR,"A nice idea that my daughter loved, too bad the quality was so poor that it couldn't even last through its Second Use."
Home_and_Kitchen_5,4,OR,"Worth the purchase, sure grabs those dust bunnies (and rabbits!) With wood floors this is really a plus much better than dust mop."
Home_and_Kitchen_5,5,OR,"sturdy, well made, seems to have a good seal. arrived on time and as described. perfect for flour/sugar or any other dry goods."
Home_and_Kitchen_5,5,OR,"Gave this to my mom as a gift.  She loved it.

Really nice and large tea bags, just what we were looking for!"
Home_and_Kitchen_5,4,OR,"The handle is at a more extreme angle than the picture leads to believe.  The unit is beautiful, but not always practical."
Home_and_Kitchen_5,5,OR,"Worked great to darken the room for sleeping.  I was nervous about the color, but it was perfect with my turquoise dcor!"
Home_and_Kitchen_5,5,OR,"Great teapot,,came in great shape,,and this is so neat to use,,makes just the perfect tea,,and PS,,YOU can use it on a ceramic stovetop"
Home_and_Kitchen_5,4,OR,Works well.  Long length occasionally awkward.  Bottom needs to be anchored in order to apply more pressure to the grating surface.
Home_and_Kitchen_5,1,OR,Only received 6 bottles!!!! Also the caps are not the same as whats pictured they are the cheapie looking orange ones. Very disappointed....
Home_and_Kitchen_5,4,OR,"pros: Excellent range, easy to install, hacker friendly

cons: none

other: works great with back track but you need to install drivers from there website"
Home_and_Kitchen_5,5,OR,And this was cheap. No reason to spend more money and waste of materials to throw away a blender base that still works.
Home_and_Kitchen_5,5,OR,"Cheese cloth was brand new, arrived in great condition. Excellently made. I use it for making loose leaf tea. Would recommend to others."
Home_and_Kitchen_5,5,OR,Love my garlic press. I moved and mine is packed. Had to buy this one till I find my own place and unpack
Home_and_Kitchen_5,5,OR,I love this pillow! I no longer have any neck or back pain! Thank you! It keeps it's form and never goes flat.
Home_and_Kitchen_5,5,OR,"The person I bought this for,did not know unit had a filter. When we changed it, it worked like it was new again."
Home_and_Kitchen_5,5,OR,Great scent. It's fruity but no too sweet. One small cube is enough to spread through and entire 2 story 1800 sqft house
Home_and_Kitchen_5,5,OR,I got this for my aged mother so she would not have to lift a large heavy coffee pot. It works just great!
Home_and_Kitchen_5,4,OR,"This is a good product, although I did find that sometimes it darkens one side more than the other. I would recommend it."
Home_and_Kitchen_5,2,OR,Worked good at first  until the grooves got clogged. I prefer the hand julienne tool for a better noodle in the end.
Home_and_Kitchen_5,5,OR,"Using 1/3 cup to feed my Chihuahuas and the rest to help me with portion control.  Overall, great items for the price."
Home_and_Kitchen_5,5,OR,Very pretty and arrived in excellent shape. They do not provide privacy as you can see through them but they soften the light.
Home_and_Kitchen_5,2,OR,Great chair however the left arm broke off after a few months. I fixed it with gorilla glue. Pretty disappointed in the quality.
Home_and_Kitchen_5,5,OR,a great item and a sweet cup.  i love her too.  washes great and a good size for my am coffee!!!!
Home_and_Kitchen_5,5,OR,"I saw this item on a Bobby Flay cooking show.... During commercial, I ordered it, so I can enjoy making mixed drinks..... Awesome......"
Home_and_Kitchen_5,5,OR,They work well as advertized and for my intended use. They save perfectly good jars from being discarded as being without further use.
Home_and_Kitchen_5,4,OR,The setup was easy.  Could use a little more instructions but you really do not need them. Works well and looks nice.
Home_and_Kitchen_5,5,OR,"I'm extremely pleased with this product! The cover fit my 18"" x 51"" ironing board perfectly, was easy to install, and reasonably priced."
Home_and_Kitchen_5,5,OR,"Color is very pale pink, material is very soft. Held through the wash and dry cycle perfectly. The pillow design is as pictured."
Home_and_Kitchen_5,1,OR,"SThey're incredibly thin, rip easily, bleed and are hard to get off the muffins. Splurge for a little more thicker ones, these suck."
Home_and_Kitchen_5,5,OR,I do not have to tell any one how awesome Tupperware is. We already know that. I really like the popsicle red color.
Home_and_Kitchen_5,4,OR,For the price it's great! I took off one star for the cardboard backing. I don't think this is best for a shower.
Home_and_Kitchen_5,5,OR,"This is a BEAUTIFUL pot, heats evenly and is everything I expected it to be.  Perfect for making stock!  Highly recommend!"
Home_and_Kitchen_5,4,OR,Great medium sized trash can.  Takes Simple Human bags size E.  Works well like all Simple Human products.  Looks great.
Home_and_Kitchen_5,5,OR,I wanted a simple popcorn popper and the Salbree popcorn popper works great.  I love that it flattens down for easy storage.
Home_and_Kitchen_5,2,OR,To thin and first time I sat down the string that was tied to chair ripped off. Cheap price still not worth it.
Home_and_Kitchen_5,5,CG,"The Moose Wine Bottle Accessories (Cordless)

Mozmo Wine Bottle Clipper

Mozmo"
Home_and_Kitchen_5,4,CG,"Amazing power on the rug, it feels very sturdy. I will keep my rug in the house.I bought this for"
Home_and_Kitchen_5,5,CG,I bought this for my daughter who is an avid runner.  She loves it!  She has a pair of running
Home_and_Kitchen_5,5,CG,"Just as described and works great. The only problem is that it's not really a vacuum, but a pair of the"
Home_and_Kitchen_5,5,CG,I put all of my old containers in the freezer and I'm happy with my purchase!  I highly recommend! 
Home_and_Kitchen_5,4,CG,I bought this to give as a gift. It is a little heavy for my small kitchen and doesn't fit in the
Home_and_Kitchen_5,5,CG,This is a great little tool. The only problem is that it takes a little getting used to.
Home_and_Kitchen_5,3,CG,"The magnets are a lot better than the ones you find in stores.

The magnet has a small opening on the"
Home_and_Kitchen_5,5,CG,this little machine is awesome!!  I love the feel of the fabric and how it's been folded.
Home_and_Kitchen_5,5,CG,Got ride of all those wheels. The only problem is that it's kind of hard to slide.I bought this for
Home_and_Kitchen_5,5,CG,my new teapot is worth every penny and the finish is good.  I have a large one and a small
Home_and_Kitchen_5,2,CG,"Cheap, awkward to assemble frame.  I had to re-install it.  The dimensions were just right."
Home_and_Kitchen_5,5,CG,I was recently in Texas and had the opportunity to try out a new set of the Clipper.
Home_and_Kitchen_5,4,CG,have a insane collection of knives. The only problem is that it's kind of hard to find.I bought this for
Home_and_Kitchen_5,4,CG,"Works great, exactly as described.  I love the look and feel of this pillow.  I just wish the two"
Home_and_Kitchen_5,5,CG,Got this as a gift and it's a very nice item.  I just wish the one in the picture was a
Home_and_Kitchen_5,3,CG,"Tall cup, so even if you have the coffee maker you can't pour it out.  If you have a"
Home_and_Kitchen_5,5,CG,"Love my new Crock-Pot 6-Pot, with the instructions included.  This is the first one I've"
Home_and_Kitchen_5,5,CG,"The product works fine so far. The only problem is that it's not really a vacuum, but a pair of the"
Home_and_Kitchen_5,4,CG,Nice sheets. Look like the picture. The only problem is that it's kind of hard to put the covers together.
Home_and_Kitchen_5,5,CG,"Yo, daddio, Go Daddio!  We have the pieces we need for our kitchen, and the"
Home_and_Kitchen_5,5,CG,You can't go wrong with this set.  It is a great product for the price.  The colors are great
Home_and_Kitchen_5,5,CG,I bought this because Chef's Illustrated has the best recipe boards out there.  I have been using this for a while
Home_and_Kitchen_5,5,CG,Love this frame! Easy to put together and the materials are good.  The only reason I gave it 4 stars is
Home_and_Kitchen_5,5,CG,"I was looking for this pillow. It's comfortable, it's soft, and it fits."
Home_and_Kitchen_5,4,CG,This device works well and looks great.  It is very sturdy and easy to use.  It is so easy to
Home_and_Kitchen_5,4,CG,"Great table mat. Cork is nice and the quality is good.

The only reason I gave it 4 stars is"
Home_and_Kitchen_5,5,CG,"Ohio Tom,You're the only person who has the time to try this out. It's been awesome."
Home_and_Kitchen_5,5,CG,I collect angels so have a bunch of them.  I also love that they are removable and can be removed. 
Home_and_Kitchen_5,5,CG,"This is a fabulous, high quality set, and the colors are perfect.  The dimensions are exactly what I wanted."
Home_and_Kitchen_5,1,CG,"The slots aren't big enough for me, so I just put it on my bed and it fits."
Home_and_Kitchen_5,5,CG,This item looks awesome on my counter top.  I've had mine for a couple of years now and it's very
Home_and_Kitchen_5,5,CG,"Works Well But If You Have an AC/DC fan, it's important to keep the fan in a closed position."
Home_and_Kitchen_5,5,CG,It fits a lot of small containers and the long handle is a nice bonus. I like the extra size so I can
Home_and_Kitchen_5,5,CG,Very comfortable to use.  We have had the wooden handle for a few months now and it has held up well.
Home_and_Kitchen_5,5,CG,"I had previously bought another set of the same model. I did not need a new one, but I wanted one that"
Home_and_Kitchen_5,5,CG,"I love these spatula's, they are a little too long and too thin. I have a large one and a"
Home_and_Kitchen_5,5,OR,I ordered this to display our wedding pics & I love it! Extremely well made & detailed. The advertisement photo doesn't do it justice!!!
Home_and_Kitchen_5,5,OR,"Very nice guest set of napkins. Well stitched. Nicer than what one might find at many restaurants, and certainly better than the paper version!"
Home_and_Kitchen_5,5,OR,"I love my zero water dispenser.  The filters are expensive, but I think they are worth the cost to get rid of everything!"
Home_and_Kitchen_5,5,OR,Great quality.  They handle heat well and are nice and thick.  They can be used for opening jars and bottles as well.
Home_and_Kitchen_5,1,OR,This is a piece of junk. Do not buy does not work Cheese grater does not work. this is nothing more than a rip-off.
Home_and_Kitchen_5,1,OR,"Gave them several tries. Made sure tile was clean, suction cups were clean, suction properly applied. No go. Cannot recommend. They're in the trash."
Home_and_Kitchen_5,5,OR,"It holds a lot of water, it's clean and utilitarian and best of all, it doesn't take up too much room in the fridge!"
Home_and_Kitchen_5,5,OR,"Loved this party decoration.  Large, beautiful colors and durable material.  Great all the way around. Fun party decoration which will catch attention."
Home_and_Kitchen_5,5,OR,"I am loving these, they are great quality; nice and thick, perfect for doing dishes. I use thinner longer towles for my hand towels."
Home_and_Kitchen_5,5,OR,Needed a replacement sheet for our hospital bed.  Fits the extra long mattress on the bed.  The cotton is cool and comfortable.
Home_and_Kitchen_5,5,OR,"i really love this, it looks just like the picture and was worth the extra money casue it works for holding my clothes pin"
Home_and_Kitchen_5,3,OR,Works relatively well although difficult to hold in my hand.  I would probably get the Zyliss if I were to do it over.
Home_and_Kitchen_5,3,OR,"very, very thin material with some sharp edges.  I had to hide it in fear my grand daughter would cut herself on it."
Home_and_Kitchen_5,3,OR,I was surprised when I went to use it there was not any markings for 1/2 or 1/4 cups.  Therefore the 3 stars.
Home_and_Kitchen_5,3,OR,"These are serving their purpose of keeping down from escaping, but the ones I got from the Company Store are much softer and nicer."
Home_and_Kitchen_5,5,OR,Really like it. It's a good heater & a nice ambient light. The fire display is fun to watch & the remote is handy.
Home_and_Kitchen_5,5,OR,"We got two of these for our sons (who were both graduating). It was fun to personalize them, and we have them as keepsakes."
Home_and_Kitchen_5,5,OR,I have had a larger one before and Hamilton Beach is a great product  would not hesitate to recommend t his to anyone.
Home_and_Kitchen_5,5,OR,I got these because my old brackets were bending under the weight of my curtains. These brackets are very well made and look great.
Home_and_Kitchen_5,5,OR,These have been excellent as I've transitioned my storage containers ovefrom plastic. The lids are sturdy and do not leak at all. Love them.
Home_and_Kitchen_5,5,OR,love it... wear it everyday after my shower while drying my hair and applying  makeup.. easy to wash and comes out like new
Home_and_Kitchen_5,5,OR,"These tea cups are beautiful and the price, wow!! can't beat it!  They will be perfect for our ""Alice in Wonderland"" tea party!"
Home_and_Kitchen_5,2,OR,It's a good idea but bin is made in China and looks cheap so you'll be paying way too much for what you get.
Home_and_Kitchen_5,2,OR,Great at the beginning but the candle will not burn all the way. Only got 3/4 of the way and the wick was done
Home_and_Kitchen_5,5,OR,I liked this set so well I bought another one just to get the canning funnel.  Works very well to help with canning.
Home_and_Kitchen_5,5,OR,Good price when you need real dish towels that will get dirty... wash once or twice before use and they will work much better.
Home_and_Kitchen_5,5,OR,"Perfect for us. One granddaughter loves pink, the other granddaughter loves yellow. That leaves blue one for grandmas house. Great for timing tooth brushing!"
Home_and_Kitchen_5,5,OR,"really good.  not a size that fits a normal tissue box, so i took tissues out and put them in this box alone."
Home_and_Kitchen_5,5,OR,Good strong ice cream scoop with a nice comfortable handle grip and made a nice non pitting metal.  Very satisified with this product.
Home_and_Kitchen_5,5,OR,i fill it with sand and ash and its the perfect heat deflector. $10 for this or $50 for the ceramic shield? You decide
Home_and_Kitchen_5,5,OR,Great bottle for 4 1/2 year old to take to school. Durable and great color. Only good for cold water though per instruction manual
Home_and_Kitchen_5,5,OR,Never used one of these before this purchase . Not sure how I got along without it all this time. These things are great!
Home_and_Kitchen_5,1,OR,"Do you really need four huge holes at the back for cables? Not shown in the pictures.
received warped pieces and poor alignment of attachments."
Home_and_Kitchen_5,3,OR,i was burning with a charcoal and sage guess it got to hot and bottom rim came off other then that i love it
Home_and_Kitchen_5,5,OR,My little guy doesn't have to feel scared any more! He feels comfortable when he sprays this! Easy to refill with choice air freshener!
Home_and_Kitchen_5,5,OR,Super fast shipping.  This is a nice pan which seems to be holding up very well.  I will order more of these.
Home_and_Kitchen_5,5,OR,"Price is reasonable not the cheapest but these are sure to work well. Nice and easy to open and close, good quality material too."
Home_and_Kitchen_5,5,CG,Thick aluminum bowl with well-defined suction cups. I also love that it's removable and can be removed. 
Home_and_Kitchen_5,5,CG,WOW! These are wonderful towels. The only problem is that they are kind of hard to wash.
Home_and_Kitchen_5,5,CG,OXO products never disappoint. We have had the best of them all. They are strong and sturdy.
Home_and_Kitchen_5,5,CG,We purchased this to replace a destroyed and broken wooden stove I had.  It's been a great purchase and we plan to
Home_and_Kitchen_5,5,CG,"I was a bit nervous about it, but it worked out great.

The only downside is that it's very small"
Home_and_Kitchen_5,5,CG,"They go along with the rest of the pieces and are very sturdy.

The only downside is that the top is a"
Home_and_Kitchen_5,5,CG,Luxurious!  These sheets are soft and comfortable.  I've slept on them for about a week and they are
Home_and_Kitchen_5,5,CG,"Ordered our second one, after hearing the reviews.  We've had it for a couple of weeks and it's not"
Home_and_Kitchen_5,5,CG,Really super wonderful storage for my containers and the materials are thick and sturdy.  I am very pleased with this purchase. 
Home_and_Kitchen_5,4,CG,"Really cute. Love the colors. The only problem is that it's not really a vacuum, but a pair of the best"
Home_and_Kitchen_5,3,CG,"Reliable performance and easy cleanup, and an easy to clean. I will be purchasing more!Very pretty."
Home_and_Kitchen_5,4,CG,"Well crafted and looks very nice. The only problem is that it's not really a vacuum, but a pair of the best"
Home_and_Kitchen_5,5,CG,These work great and are easy to clean. I've also used them for the fruit and vegetables.
Home_and_Kitchen_5,3,CG,I fell this should be a standard size. Not too large. Like the size of the other two.
Home_and_Kitchen_5,4,CG,"I hadn't don a review before, so I'd try this one first, but I'm just glad I did. "
Home_and_Kitchen_5,5,CG,"You do not realize how much more you can get in a full cup of coffee!

If you are not careful,"
Home_and_Kitchen_5,5,CG,"Good, arrived after a re-order. I love the look and feel of this pillow."
Home_and_Kitchen_5,5,CG,"This works just like the old ones, with the instructions included.  There is a button that is a little off the top"
Home_and_Kitchen_5,5,CG,The the soap lifts definitely helps. The only problem is that it's kind of hard to slide.I bought this for a
Home_and_Kitchen_5,3,CG,Soft sheets but the tailoring is a little on the thin side.  This is a nice one.I bought this for
Home_and_Kitchen_5,5,CG,Awesome solution for minimal cabinet space. The only problem is that it's kind of hard to put the bottom on top.
Home_and_Kitchen_5,5,CG,"Heavy duty, nice light colored, and easy to clean. I will keep my shelves in order and use them for extra storage"
Home_and_Kitchen_5,3,CG,Seems o.k. but time will tell. The only reason I gave it 4 stars is because the one in the
Home_and_Kitchen_5,5,CG,Nothing and I mean NOTHING.  The only reason I gave it 4 stars is because I just can't get the
Home_and_Kitchen_5,5,CG,"I cannot brag on this, it is an amazing product.  I have a small family and we have two small dogs"
Home_and_Kitchen_5,4,CG,"Was going to use it for an electric bill, but I didn't need it. I just wanted a small solution."
Home_and_Kitchen_5,2,CG,"Made  for the Lodge, it is an excellent value for the money.  I would recommend.I bought this for a"
Home_and_Kitchen_5,5,CG,"Very easy to use, very easy to clean. Easy to clean. Cleaning is easy."
Home_and_Kitchen_5,5,CG,This bed skirt fit our queen size bed perfectly and is very comfortable.  The colors are just as shown and the bed is
Home_and_Kitchen_5,5,CG,May well be the best time of the year to try this.  If you have been wanting to get a top quality dish
Home_and_Kitchen_5,5,CG,"Makes perfect espresso every time, and has the right height. I also love that it's removable, so you can have"
Home_and_Kitchen_5,5,CG,"All my barbecuing has improved, and the quality of the product is better than my previous one. Great product."
Home_and_Kitchen_5,4,CG,Purchased as a gift. I use it everyday. It is a great product for the price.I am a big
Home_and_Kitchen_5,5,CG,great quality! this is exactly what I wanted.  I've had mine for a couple of years and it's still working
Home_and_Kitchen_5,5,CG,Bought this to replace an old set I bought a year ago.  This is the first one I've owned. 
Home_and_Kitchen_5,5,OR,"Love these pillows! What a great value for two. Every bed should have these. By the way, Bed, Bath and Beyond sells covers for these."
Home_and_Kitchen_5,5,OR,best rice cooker ever. simple to use like 4 button simple. can make rice that stays fresh for a while with a keep warm feature.
Home_and_Kitchen_5,5,OR,"Clients love these sheets. They feel ""high end"". Holding up well with frequent washing. No staining. Buy these if you like to spoil your clients!"
Home_and_Kitchen_5,5,OR,I use this all the time!  Only improvement would be to reverse the locking mechanism.  Pull out to unlock (that is my preference).
Home_and_Kitchen_5,5,OR,i saw these used on a recent cruise.  they were a must have.  will try them out at the pool on windy days.
Home_and_Kitchen_5,1,OR,With the price I was really hoping this would work for drying shoes but the straps are not long enough to fit my dryer door.
Home_and_Kitchen_5,5,OR,Bought this sofa for my class c motorhome.  IT was easy to assemble and it it quite comfortable.  The price was very competetive.
Home_and_Kitchen_5,5,OR,"Got this as a gift for our daughter, it is light weight and very sturdy.  The creamy yellow looks nice in the utensil canister."
Home_and_Kitchen_5,5,OR,Bought this for my round dining room table for Christmas....just opened and was very pleased with the quality.  Thinking about buying a second one.
Home_and_Kitchen_5,5,OR,Have had the Bella 13964 for just over a month and have used it 3 times. Very happy with the results. Love the purple color!
Home_and_Kitchen_5,5,OR,Have this by my stove and it's adorable.  Easy to change the candle  Just a fun little thing.  Glad I bought it.
Home_and_Kitchen_5,4,OR,"The metal logo gets really hot as you drink some hot beverages using this cup. You need to be careful. Otherwise, I love the cup."
Home_and_Kitchen_5,5,OR,Finally found a can opener that opens cans simply and easy. What more can I say except that it's well made and sturdy? Nuff said.
Home_and_Kitchen_5,5,OR,Bed frame has easy to understand directions and is quick to assemble. Works great and fits twin mattress perfectly. Plenty of room underneath for storage.
Home_and_Kitchen_5,3,OR,These were a bit disappointing.  I was expecting a heavy poster paper and these were on regular colored printer paper.  I returned them.
Home_and_Kitchen_5,5,OR,Well it is a can opener and it opens cans.  What more can you ask of a CAN OPENER.  It is very attractive.
Home_and_Kitchen_5,5,OR,These are well made and reasonably priced.  I will be buying more.  I washed themand they came out of the dryerin great shape.
Home_and_Kitchen_5,5,OR,"So far so good, I like the fact that the bottom is waterproof, my old dispenser was ruined because it was not and batteries rusted"
Home_and_Kitchen_5,5,OR,Love my silicone lids!!  They keep food hot and are indestructible!  Have given as gifts to several people and they all love them.
Home_and_Kitchen_5,5,OR,"These are actually great to make small desserts in! not just for candles! Can do personal pies, personal cookies, personal dips in."
Home_and_Kitchen_5,5,OR,Bag arrived promptly and is as described.  Great that it can be kept in the freezer.  It's roomy and perfect for my needs.
Home_and_Kitchen_5,5,OR,This item came very quickly easy to follow up or to let out very soft to the touch and comfortable for your head loving it
Home_and_Kitchen_5,5,OR,"very heavy and does keep food warm. it enough room for 4 full size pans not 5, when you need to place sternos in bottom"
Home_and_Kitchen_5,5,OR,These are great to keep in your purse or car or backpack so that you're never without a bag. They're sturdy and a good size.
Home_and_Kitchen_5,3,OR,The nonstick part works fine. But the bottom of the pan is not flat and therefore does not sit evenly on my ceramic top stove.
Home_and_Kitchen_5,5,OR,"Does the job, I unhooked them for cooking and they helped me make the best biscuits I ever produced.  Good price, shipped quick, A+."
Home_and_Kitchen_5,5,OR,"It's beautiful! Well constructed . The picture doesn't do it justice. If you work at it, you could fit a queen size pillow in it."
Home_and_Kitchen_5,5,OR,Not too thin and not too thick.  Perfect for where I live in South Florida.  Washed up great and soft to the touch.
Home_and_Kitchen_5,1,OR,I received this product with an expiration date for last April. Didn't work well. The yeast didn't activate. I am very disappointed with this product.
Home_and_Kitchen_5,5,OR,What a gorgeous rug! Looks beautiful under my small round dining room table.  A great value for the price. Very plush and expensive looking.
Home_and_Kitchen_5,5,OR,my wife's been looking everywhere for this item. Should have known to trust Amazon from the start. She likes them and I liked the price
Home_and_Kitchen_5,4,OR,"Bought it in black - amazing device with great sound quality, but a little cheap looking. The buttons on top look like very cheap plastic."
Home_and_Kitchen_5,5,OR,"Great way to recycle old throw pillows, the dog theme is cool and colorful, the price was great for a linen cover, I would recommend"
Home_and_Kitchen_5,4,OR,Very nice. Good quality for the price. Look forward to giving as a wedding gift & feel certain new bride & groom will like it.
Home_and_Kitchen_5,5,OR,This thing is ridiculously comfortable - a definite no-brainer purchase if you want some added comfort in the kitchen (or anywhere else for the matter).
Home_and_Kitchen_5,5,CG,This dishcloth is wonderful. It holds a large amount of food but it's also a very strong one.
Home_and_Kitchen_5,2,CG,Pretty flowers but they smell better than the ones we've had in the past. I'm not sure how well they'll hold up
Home_and_Kitchen_5,5,CG,"Great colorful glasses at a great price and quality.Very good quality.Nice, sturdy, and functional.  Great for the price"
Home_and_Kitchen_5,5,CG,"These are pretty, and a nice size, but they are too small to fit my small vacuum. I'm using them for dish"
Home_and_Kitchen_5,5,CG,Great pattern is extremely sheer and has the design of a T-shirt. I am very pleased with this purchase.
